weir_name,station_code,year,harmful_cyanobacteria_total_mean,harmful_cyanobacteria_total_median,harmful_cyanobacteria_total_max,harmful_cyanobacteria_total_log1p_mean,harmful_cyanobacteria_total_n,first_snapshot_x,first_locator_x,season_scope,chlorophyll_a_mean,chlorophyll_a_median,chlorophyll_a_max,chlorophyll_a_log1p_mean,chlorophyll_a_n,first_snapshot_y,first_locator_y,ndci_mean,fai_mean,ndci_exceedance_share_gt_0p00_descriptive,fai_exceedance_share_gt_0p00_descriptive,weir_code,tau_days,gate0_group,tau_robustness_flag,opened,post_open,late_post,log1p_harmful_cyanobacteria_total_mean,log1p_chlorophyll_a_mean,river
칠곡보,2011A25,2024,10877.522727272728,267.5,148875.0,9.29454573244785,44,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[132],annual_all_samples,30.995454545454542,24.0,106.3,3.46559384725577,44,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[132],0.0442855577384567,0.0014654977503445,0.6150345997103684,0.2878301383740986,2011601,4.40766,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,9.29454573244785,3.46559384725577,낙동강
칠곡보,2011A25,2025,5381.634146341464,186.0,41908.0,8.590933151610994,41,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_01.xml,all_2025_01.xml#item[164],annual_all_samples,15.62439024390244,12.8,50.0,2.810870908810798,41,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_01.xml,all_2025_01.xml#item[164],0.0292418364719706,0.0038479140290627,0.5919368804936702,0.2949969303732102,2011601,6.59594,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,8.590933151610994,2.810870908810798,낙동강
합천창녕보,2014A70,2017,20918.671875,3238.5,204220.0,9.94844523330442,64,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_01.xml,all_2017_01.xml#item[148],annual_all_samples,21.940625,21.35,46.6,3.132909356317009,64,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_01.xml,all_2017_01.xml#item[148],-0.0205710191124734,-0.0011701465777209,0.3942895110169339,0.3074397974392587,2014602,4.77764,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,0,0,9.94844523330442,3.132909356317009,낙동강
합천창녕보,2014A70,2018,59712.25862068965,315.5,1264052.0,10.997309362171665,58,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_01.xml,all_2018_01.xml#item[141],annual_all_samples,29.67413793103448,23.2,149.1,3.4234198868943104,58,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_01.xml,all_2018_01.xml#item[141],-0.0363261073396543,-0.0329816946054196,0.2880980567564614,0.0610633007068562,2014602,2.61063,comparison_or_unresolved,contains_near_zero_or_nonpositive_discharge,0,1,0,10.997309362171665,3.4234198868943104,낙동강
합천창녕보,2014A70,2019,23431.39393939394,721.0,286378.0,10.06187470039228,66,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_01.xml,all_2019_01.xml#item[176],annual_all_samples,20.486363636363635,17.15,62.8,3.067418484440875,66,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_01.xml,all_2019_01.xml#item[176],0.0861522319931442,0.0226467470506837,0.6774472339134431,0.4977990893505448,2014602,3.1629,comparison_or_unresolved,contains_near_zero_or_nonpositive_discharge,0,1,1,10.06187470039228,3.067418484440875,낙동강
합천창녕보,2014A70,2020,2282.0,655.0,27176.0,7.733245646529795,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_01.xml,all_2020_01.xml#item[169],annual_all_samples,19.512244897959185,14.7,64.6,3.0210220199200677,49,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_01.xml,all_2020_01.xml#item[169],0.1010952603792091,0.0208537040874776,0.7150066074625823,0.4844391815123184,2014602,1.69332,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,7.733245646529795,3.0210220199200677,낙동강
합천창녕보,2014A70,2021,9443.21568627451,213.0,188054.0,9.153157736389604,51,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_01.xml,all_2021_01.xml#item[145],annual_all_samples,22.99607843137255,17.0,64.0,3.1778904183041146,51,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_01.xml,all_2021_01.xml#item[145],0.0894661619974618,0.0212961432596005,0.6161390978184226,0.4455273281158992,2014602,2.66951,comparison_or_unresolved,contains_near_zero_or_nonpositive_discharge,0,1,1,9.153157736389604,3.1778904183041146,낙동강
합천창녕보,2014A70,2022,21445.875,772.0,165744.0,9.973334226097,48,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_01.xml,all_2022_01.xml#item[145],annual_all_samples,24.885416666666668,17.55,105.9,3.253679747062893,48,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_01.xml,all_2022_01.xml#item[145],0.1130305237808626,0.0221391485094667,0.7327758772436166,0.5071123802610661,2014602,4.24624,comparison_or_unresolved,contains_near_zero_or_nonpositive_discharge,0,1,1,9.973334226097,3.253679747062893,낙동강
합천창녕보,2014A70,2023,6240.863636363636,317.0,102214.0,8.739034076447211,44,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_01.xml,all_2023_01.xml#item[144],annual_all_samples,15.225,11.95,68.3,2.7865532625901537,44,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_01.xml,all_2023_01.xml#item[144],0.0717773391808332,0.0069560001194642,0.575422476750972,0.3695605814317025,2014602,1.40973,comparison_or_unresolved,contains_near_zero_or_nonpositive_discharge,0,1,1,8.739034076447211,2.7865532625901537,낙동강
합천창녕보,2014A70,2024,24265.425531914894,254.0,556500.0,10.096849008595658,47,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[143],annual_all_samples,28.289361702127657,22.4,130.5,3.377224368254206,47,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_01.xml,all_2024_01.xml#item[143],0.1008883599312393,0.0154892055452642,0.6117438575853803,0.3331994101676752,2014602,2.3499,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,10.096849008595658,3.377224368254206,낙동강
합천창녕보,2014A70,2025,20447.79069767442,1910.0,429226.0,9.92567902513438,43,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_01.xml,all_2025_01.xml#item[178],annual_all_samples,23.286046511627905,17.9,107.3,3.18990196779194,43,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_01.xml,all_2025_01.xml#item[178],0.0716146029503145,0.0254924569832666,0.6115851261308373,0.3933730129163678,2014602,3.14339,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,9.92567902513438,3.18990196779194,낙동강
강정고령보,2011A55,2017,11706.809523809525,7130.0,69140.0,9.368011378787186,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_06.xml,all_2017_06.xml#item[175],bloom_season_06_10,14.257142857142856,13.8,29.9,2.725047777470781,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_06.xml,all_2017_06.xml#item[175],0.0184486356183178,-0.0039108212260415,0.5436182069133513,0.2025769794632622,2011602,7.77285,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,0,0,9.368011378787186,2.725047777470781,낙동강
강정고령보,2011A55,2018,13990.190476190475,2756.0,110431.0,9.546183158834772,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_06.xml,all_2018_06.xml#item[135],bloom_season_06_10,10.842857142857142,7.8,47.2,2.471724913085936,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_06.xml,all_2018_06.xml#item[135],-0.0165477637011365,-0.0318731688060956,0.2260609448359549,0.0728603859604323,2011602,4.9709,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,0,9.546183158834772,2.471724913085936,낙동강
강정고령보,2011A55,2019,18617.227272727272,10369.5,100017.0,9.831896340752388,22,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_06.xml,all_2019_06.xml#item[133],bloom_season_06_10,16.645454545454545,12.75,41.9,2.870478217376594,22,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_06.xml,all_2019_06.xml#item[133],0.0291832907848067,-0.0019028967351858,0.5593531533506362,0.2778443256070909,2011602,6.71121,comparison_or_unresolved,contains_near_zero_or_nonpositive_discharge,0,1,1,9.831896340752388,2.870478217376594,낙동강
강정고령보,2011A55,2020,3674.315789473684,1355.0,17108.0,8.209394337063728,19,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_06.xml,all_2020_06.xml#item[137],bloom_season_06_10,19.778947368421058,14.1,58.8,3.033940328392886,19,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_06.xml,all_2020_06.xml#item[137],0.0310811496282302,9.673555900049069e-05,0.6067223473904261,0.3813521028252273,2011602,3.01295,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,8.209394337063728,3.033940328392886,낙동강
강정고령보,2011A55,2021,11195.90476190476,1341.0,89443.0,9.323392658544355,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_06.xml,all_2021_06.xml#item[137],bloom_season_06_10,18.96666666666667,15.1,49.0,2.9940642164532942,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_06.xml,all_2021_06.xml#item[137],0.0250199701916637,-0.0003285031698471,0.5650550372793843,0.2727663541366269,2011602,5.12046,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,9.323392658544355,2.9940642164532942,낙동강
강정고령보,2011A55,2022,30203.45,5676.0,114735.0,10.315744543501248,20,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_06.xml,all_2022_06.xml#item[195],bloom_season_06_10,25.74,22.4,65.0,3.286160571673797,20,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_06.xml,all_2022_06.xml#item[195],0.0348464452599031,0.0034790385328107,0.5836183176034441,0.343548356472146,2011602,8.53453,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,10.315744543501248,3.286160571673797,낙동강
강정고령보,2011A55,2023,6709.05,1096.5,42606.0,8.811361681502794,20,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_06.xml,all_2023_06.xml#item[208],bloom_season_06_10,19.135,12.3,73.0,3.0024595943034176,20,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_06.xml,all_2023_06.xml#item[208],0.0195264784362468,-0.0077638652508211,0.497617103739266,0.2639155341568453,2011602,2.77411,comparison_or_unresolved,mean_daily_tau_sensitive_to_low_flow,0,1,1,8.811361681502794,3.0024595943034176,낙동강
강정고령보,2011A55,2024,65763.90476190476,1905.0,954667.0,11.093841612744068,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_06.xml,all_2024_06.xml#item[137],bloom_season_06_10,30.82857142857143,19.3,166.1,3.4603643589978157,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_06.xml,all_2024_06.xml#item[137],0.0533668627914494,-0.0017589708432633,0.6037963371180031,0.2826052925791987,2011602,3.75312,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,11.093841612744068,3.4603643589978157,낙동강
강정고령보,2011A55,2025,24588.473684210527,9260.0,145507.0,10.110073731329711,19,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_06.xml,all_2025_06.xml#item[137],bloom_season_06_10,24.74736842105263,22.6,42.7,3.248332424646577,19,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_06.xml,all_2025_06.xml#item[137],0.0428825706375035,0.0046935064510642,0.6439773715650988,0.3105842744537447,2011602,5.60647,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,10.110073731329711,3.248332424646577,낙동강
강천보,1007A20,2017,0.0,0.0,0.0,0.0,18,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_06.xml,all_2017_06.xml#item[136],bloom_season_06_10,6.638888888888889,4.95,19.2,2.0332521592104613,18,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_06.xml,all_2017_06.xml#item[136],-0.0788111047708267,-0.005867886357397,0.153572489904045,0.1105586326266683,1007601,0.606912,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,0,0,0.0,2.0332521592104613,한강(남한강)
강천보,1007A20,2018,39.285714285714285,0.0,480.0,3.6959969218828,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_06.xml,all_2018_06.xml#item[106],bloom_season_06_10,12.55909090909091,9.9,37.1,2.607057238162387,22,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_06.xml,all_2018_06.xml#item[106],-0.056949854289709,-0.0072596456653497,0.228173403395408,0.1097980027115619,1007601,0.53727,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,0,3.6959969218828,2.607057238162387,한강(남한강)
강천보,1007A20,2019,42.54545454545455,0.0,420.0,3.7738053246125447,22,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_06.xml,all_2019_06.xml#item[105],bloom_season_06_10,12.96818181818182,11.1,45.3,2.636782015778123,22,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_06.xml,all_2019_06.xml#item[105],-0.0397457068193942,0.0036057146970624,0.2385090326382591,0.1959788717487613,1007601,0.917014,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,3.7738053246125447,2.636782015778123,한강(남한강)
강천보,1007A20,2020,0.0,0.0,0.0,0.0,14,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_06.xml,all_2020_06.xml#item[109],bloom_season_06_10,7.021428571428571,6.15,15.5,2.082116532129139,14,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_06.xml,all_2020_06.xml#item[109],-0.0199393146656517,0.007136213409557,0.3533650861247192,0.303615222253334,1007601,0.346453,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,0.0,2.082116532129139,한강(남한강)
강천보,1007A20,2021,0.0,0.0,0.0,0.0,15,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_06.xml,all_2021_06.xml#item[110],bloom_season_06_10,5.053333333333333,2.9,13.0,1.8006090845050375,15,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_06.xml,all_2021_06.xml#item[110],-0.0155279608932339,0.0044695592052726,0.3555931555686008,0.2988699138815562,1007601,0.68242,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,0.0,1.8006090845050375,한강(남한강)
강천보,1007A20,2022,0.0,0.0,0.0,0.0,13,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_06.xml,all_2022_06.xml#item[159],bloom_season_06_10,5.153846153846154,3.8,19.7,1.817077277212345,13,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_06.xml,all_2022_06.xml#item[159],-0.0403010640511842,0.0031323662537724,0.3236220578308569,0.2126791743689209,1007601,0.383628,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,0.0,1.817077277212345,한강(남한강)
강천보,1007A20,2023,0.0,0.0,0.0,0.0,10,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_06.xml,all_2023_06.xml#item[174],bloom_season_06_10,7.639999999999999,4.1,20.8,2.1564025828159643,10,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_06.xml,all_2023_06.xml#item[174],-0.0224372991958344,-0.006063973498527,0.2804544591779167,0.1719349969972374,1007601,0.367188,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,0.0,2.1564025828159643,한강(남한강)
강천보,1007A20,2024,0.0,0.0,0.0,0.0,11,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_06.xml,all_2024_06.xml#item[110],bloom_season_06_10,11.28181818181818,9.7,28.2,2.5081199721677825,11,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_06.xml,all_2024_06.xml#item[110],-0.0145816941962396,0.0024796415231265,0.3987901242491899,0.2330270170555608,1007601,0.423615,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,0.0,2.5081199721677825,한강(남한강)
강천보,1007A20,2025,0.0,0.0,0.0,0.0,11,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_06.xml,all_2025_06.xml#item[110],bloom_season_06_10,7.909090909090909,8.1,12.2,2.187072205872201,11,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_06.xml,all_2025_06.xml#item[110],-0.0863942794195626,0.0008210462217789,0.2886471979522078,0.2439322165684617,1007601,0.567365,stayed_closed_or_source_summary_examples,robust_candidate_no_low_flow_flag,0,1,1,0.0,2.187072205872201,한강(남한강)
공주보,3012A32,2017,2747.72,2070.0,13070.0,7.918890627757571,25,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_06.xml,all_2017_06.xml#item[204],bloom_season_06_10,65.928,67.2,111.1,4.203617414699843,25,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_06.xml,all_2017_06.xml#item[204],-0.0129289410018394,0.0020288146353125,0.3688956666457763,0.3710369271692884,3012601,1.7962,documented_opened_examples,contains_near_zero_or_nonpositive_discharge,1,0,0,7.918890627757571,4.203617414699843,금강
공주보,3012A32,2018,3494.896551724138,160.0,14130.0,8.159345145869695,29,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_03.xml,all_2018_03.xml#item[186],bloom_season_06_10,90.13448275862068,81.0,209.9,4.512336248109364,29,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_03.xml,all_2018_03.xml#item[186],0.0301555056058219,0.0033398477263215,0.5399075253991797,0.2701121811610855,3012601,0.459468,documented_opened_examples,robust_candidate_no_low_flow_flag,1,1,0,8.159345145869695,4.512336248109364,금강
공주보,3012A32,2019,373.57142857142856,0.0,4490.0,5.925782515268332,28,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_06.xml,all_2019_06.xml#item[155],bloom_season_06_10,99.01071428571429,95.2,265.1,4.605277323105848,28,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_06.xml,all_2019_06.xml#item[155],0.0713146207342048,0.0275139325159041,0.769796549450396,0.641706222499638,3012601,0.490024,documented_opened_examples,robust_candidate_no_low_flow_flag,1,1,1,5.925782515268332,4.605277323105848,금강
공주보,3012A32,2020,965.2380952380952,0.0,4930.0,6.873410279244201,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_06.xml,all_2020_06.xml#item[153],bloom_season_06_10,37.285714285714285,20.7,125.4,3.645076831455543,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_06.xml,all_2020_06.xml#item[153],0.0639311679885431,0.0235250231253664,0.7984886841787963,0.6710349529167553,3012601,0.133039,documented_opened_examples,robust_candidate_no_low_flow_flag,1,1,1,6.873410279244201,3.645076831455543,금강
공주보,3012A32,2021,662.8571428571429,0.0,6390.0,6.498066980029665,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_06.xml,all_2021_06.xml#item[153],bloom_season_06_10,65.54285714285714,35.9,164.4,4.197846208394927,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_06.xml,all_2021_06.xml#item[153],0.0646291530667843,0.0179500597761662,0.7259426720194653,0.5386509272270411,3012601,0.298743,documented_opened_examples,robust_candidate_no_low_flow_flag,1,1,1,6.498066980029665,4.197846208394927,금강
공주보,3012A32,2022,1010.681818181818,337.5,4600.0,6.91936939149932,22,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_06.xml,all_2022_06.xml#item[214],bloom_season_06_10,44.6,49.1,95.9,3.819907716520341,22,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_06.xml,all_2022_06.xml#item[214],0.032924766382122,0.0071149142269511,0.5521602939503876,0.340808015393864,3012601,0.375461,documented_opened_examples,robust_candidate_no_low_flow_flag,1,1,1,6.91936939149932,3.819907716520341,금강
공주보,3012A32,2023,1714.5,225.0,9175.0,7.447459862298504,18,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_06.xml,all_2023_06.xml#item[228],bloom_season_06_10,48.03888888888889,36.05,133.8,3.8926136341300226,18,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_06.xml,all_2023_06.xml#item[228],0.0571714784810556,0.0177023857010662,0.7384441566218918,0.5277702340415161,3012601,0.306231,documented_opened_examples,robust_candidate_no_low_flow_flag,1,1,1,7.447459862298504,3.8926136341300226,금강
공주보,3012A32,2024,1424.2105263157894,730.0,8720.0,7.2620748195560685,19,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_06.xml,all_2024_06.xml#item[153],bloom_season_06_10,58.321052631578944,46.7,168.0,4.0829642620815925,19,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2024_06.xml,all_2024_06.xml#item[153],0.0718678707948114,0.0130425357717096,0.7305165602419545,0.4646001471608866,3012601,0.254768,documented_opened_examples,robust_candidate_no_low_flow_flag,1,1,1,7.2620748195560685,4.0829642620815925,금강
공주보,3012A32,2025,593.1428571428571,30.0,5130.0,6.387119790687598,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_06.xml,all_2025_06.xml#item[153],bloom_season_06_10,41.76190476190476,37.2,103.7,3.755647630578777,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2025_06.xml,all_2025_06.xml#item[153],0.0799334513222264,0.0105217616998217,0.7806205228754278,0.5490878379386603,3012601,0.199501,documented_opened_examples,robust_candidate_no_low_flow_flag,1,1,1,6.387119790687598,3.755647630578777,금강
구미보,2009A30,2017,6704.923076923077,1909.5,32518.0,8.81074645617647,26,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_06.xml,all_2017_06.xml#item[162],bloom_season_06_10,17.2,13.35,35.3,2.9014215940827497,26,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2017_06.xml,all_2017_06.xml#item[162],0.0230616350643305,-6.5430142640546e-05,0.4429824126581279,0.1761477045908184,2009602,5.73241,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,0,0,8.81074645617647,2.9014215940827497,낙동강
구미보,2009A30,2018,2556.217391304348,1117.0,11553.0,7.84667498978621,23,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_06.xml,all_2018_06.xml#item[126],bloom_season_06_10,15.530434782608696,12.7,66.2,2.805203214125179,23,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2018_06.xml,all_2018_06.xml#item[126],-0.0007886600906005,-0.0069314800735086,0.3694419934964529,0.2477082259322412,2009602,4.21905,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,0,7.84667498978621,2.805203214125179,낙동강
구미보,2009A30,2019,6392.384615384615,3532.5,41079.0,8.763019080913054,26,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_06.xml,all_2019_06.xml#item[125],bloom_season_06_10,16.46923076923077,13.95,53.5,2.860441091649976,26,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2019_06.xml,all_2019_06.xml#item[125],0.0353391155645274,0.010769222197916,0.5656329643903962,0.3633895649173694,2009602,6.0433,comparison_or_unresolved,contains_near_zero_or_nonpositive_discharge,0,1,1,8.763019080913054,2.860441091649976,낙동강
구미보,2009A30,2020,4221.45,874.0,46000.0,8.348170807285618,20,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_06.xml,all_2020_06.xml#item[129],bloom_season_06_10,19.615,17.75,59.2,3.0260189661588632,20,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2020_06.xml,all_2020_06.xml#item[129],0.0317904864211178,0.0050366130572234,0.6314205440284788,0.356082402795682,2009602,2.43703,comparison_or_unresolved,robust_candidate_no_low_flow_flag,0,1,1,8.348170807285618,3.0260189661588632,낙동강
구미보,2009A30,2021,3489.6666666666665,1077.0,24388.0,8.157848018921626,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_06.xml,all_2021_06.xml#item[129],bloom_season_06_10,21.895238095238096,19.1,58.8,3.130928945497575,21,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2021_06.xml,all_2021_06.xml#item[129],0.0377855449848363,0.0069062546194726,0.6154783424854176,0.2380841681012211,2009602,4.02441,comparison_or_unresolved,contains_near_zero_or_nonpositive_discharge,0,1,1,8.157848018921626,3.130928945497575,낙동강
구미보,2009A30,2022,16865.65,3001.0,132470.0,9.733093578464668,20,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_06.xml,all_2022_06.xml#item[185],bloom_season_06_10,26.18,24.9,65.2,3.3024814087229974,20,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2022_06.xml,all_2022_06.xml#item[185],0.0424177736725531,0.017715560171034,0.6046634655633549,0.3903017640216268,2009602,6.07384,comparison_or_unresolved,contains_near_zero_or_nonpositive_discharge,0,1,1,9.733093578464668,3.3024814087229974,낙동강
구미보,2009A30,2023,1448.2777777777778,635.0,5511.0,7.278820627038247,18,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_06.xml,all_2023_06.xml#item[198],bloom_season_06_10,21.23888888888889,14.6,99.9,3.1018425081023633,18,Round_6/log/source_snapshots/datagokr_algae_full_2017_2025_20260630_0951/all_2023_06.xml,all_2023_06.xml#item[198],7.326899207457607e-05,0.0040064868790748,0.5641054071710209,0.2940316213164446,2009602,2.30689,comparison_or_unresolved,contains_near_zero_or_nonpositive_discharge,0,1,1,7.278820627038247,3.1018425081023633,낙동강
